theta_0 theta_1 theta_2 theta_3
1.2185651496789278 0.9234236817114978 3.1033964321844207 0.4336072028324355
0.2335826809637086 -0.4971630710573822 4.751325800385449 -0.7726905471395911
-1.5935698021861133 1.6785744027946359 3.444055121609485 2.065263566531807
-0.5017403433536121 0.7428227589922675 3.6683900484496164 1.9311263409450703
0.7466294204357178 1.0223261375807158 5.101531608451129 2.489324939282569
0.43532203599563013 -0.2512596508701558 3.9011814323007963 -1.4150955744691105
-0.06346758620166726 -0.12319935415894556 2.273293156771575 0.31493527169041724
1.16818070961182 -0.3431613718182283 4.775280962442001 -1.499205516023637
0.6431841225732738 -0.9587081519434169 4.215514022978068 1.291085582954288
-0.74859720769534 -0.5247294564511997 2.01667694964077 1.3350846053717427
-0.4877455047801844 1.0627458544703146 4.1107304947865195 -0.5655220899138269
-0.6809859419456243 0.4658790447789346 4.73939714388754 0.07639505551037551
0.3007408837045107 0.36093855394257734 3.604990555430808 2.2522383387163636
0.6716891050451295 0.033286553334758384 4.9171669371319675 0.3669908568041804
0.3260975526221873 0.4700304567919105 2.0874139859487557 2.2730050086733105
-1.3992448596627032 -0.21696335515483733 5.745826696322572 -1.5676505765548345
-0.4112199127380035 -0.3009739919905612 3.6973463761045355 -0.5617944104656813
-0.22982691425343083 0.7960668278490426 5.78262019343126 -1.53597590399763
-0.8406334277953644 -1.297974603099041 2.95486533994408 0.7078043551750046
1.1177294363661476 -1.7673594375770423 4.32936451938121 2.649535504461776
1.1740642100642065 2.440845869317747 4.834195330332526 2.6739035915663782
-1.279029288238884 0.1291676800401127 1.554946485782259 1.7366842368545088
0.6792107275308924 0.36822927395402183 5.376773506111277 1.249272222407235
1.0777636657537508 0.761924325064488 5.29429368173667 1.5557594696519788
0.8997639842039014 1.4949991086927303 2.123503872294806 -1.4540461214018356
-0.8260746346553975 -0.8932329399733394 3.0706200120903615 1.2088204758594792
1.014960527118976 0.17213556598640656 3.4378118468783794 1.9667466671097984
1.6612411143195458 0.952100165532719 4.48290301405923 1.505125420187745
-0.28267553027328607 0.7634221020250918 3.8201881803251654 1.3184943778534497
-0.9057283197783101 0.09256565055894606 3.1980691532350405 1.1033674563166413
0.4452437698825639 -0.12671631017625629 4.454947624761863 1.7048357377531502
0.9898194611288584 0.009891227739864727 4.976249885732603 2.6001381356181605
0.8520835328096708 -0.3803566513790817 1.2544955245070946 -0.6913586326342949
0.2980239953833612 1.0253175318119725 4.909835725345337 -0.04029169471545835
1.0033828217128717 0.12347784441546628 4.753261069060227 1.557289255742429
0.9826535602321527 1.3154561860685985 5.838684329701347 1.6672021282817027
-1.2214818555726907 -0.037804326913148334 1.9129153867724173 -0.7159268057065195
-0.8118756033390577 -0.2536266902903783 5.130319376177198 0.32611688119970195
0.42889651997676337 0.6121613208703685 5.428583473391658 -1.2945423296995877
1.2267891725653322 -1.9268781487964475 2.1391152309681343 -1.4311657883661484
1.568810338002923 -1.138548517137309 4.446264803707736 0.6216287796385521
0.3906895069603068 -1.199986815670275 2.519430613803973 0.8785643584323574
1.3491624690943884 0.07492041467620125 4.407155370573154 1.837614427067348
0.7766303357311406 -0.3004028941554746 4.982505832308977 2.516839814593638
1.8403461127899616 -0.3546388779931111 5.403186957117903 -0.3842351365154659
-0.47433867112487094 2.6989978953702316 1.4996229583564995 2.3665827538842104
0.014890626555875364 0.5012175146104217 4.184642074871183 0.39277486918135285
1.0582288409869922 -2.0940406224710633 2.274962775056622 1.4678724962203937
-0.0370388325243346 -0.24573649314829032 3.417768917669821 -0.2123914847213445
-0.3986699566227966 -0.8300106890423466 1.1076013643291907 1.576385542609421
1.6149781826256444 1.0938901839084094 5.827293423947409 2.181921792464975
3.603419031711093 0.8626441290365876 1.4873623118996382 1.8599015525466385
-0.47641374948666915 1.3895857036232797 2.2455794122347363 2.157707391834689
-0.25912224056869665 0.6521128717918889 1.8211481727450747 1.241210526381795
1.2126830473216061 -2.094531579933916 4.354721591524365 2.9619984444914773
-1.020356541353085 0.12068000679141416 4.386695113408173 -0.04315701140185069
-0.932203314145882 -2.3519934678604963 1.0478372459568002 1.0509758092050165
0.5791415368906172 -0.20833556540205622 4.773960575093851 1.95392158661857
-0.12612833338587714 0.09339784317821725 4.545880577227221 0.6840276657730957
0.0399774905824688 -0.920298203746617 2.7632924341451686 -0.4139270364995495
1.5816620101231442 0.23820822189568913 4.524090135180283 1.5250583386737502
-0.3044481063336683 0.018625741298051057 2.3712242322025947 0.8573856156104064
0.5383566534985311 0.4515571320755212 5.061170046440951 2.7342570314984376
1.0185198590623066 0.03637974966994362 5.872667187634754 -0.042669528916851274
0.454870076543883 0.7082491761562886 4.308125788528466 -0.42330892366647577
1.4924317626164045 0.5612373350958804 3.26936276300054 2.4254328199776816
-1.0497167440614104 0.1548426153542348 3.11837877871967 -0.003898547368174299
2.7377648714375087 0.993982156249408 5.146737907459013 -1.3883303734052959
-1.4967510297692437 0.29499566134062116 2.683413107964557 1.4797599943216904
-0.2526271573825941 0.2062868175256185 1.6811100349661834 1.4213219367482242
-1.2669696164567386 0.14267134406509113 3.3272336780389953 1.727427375695407
0.47503695229236875 -0.13605436965343232 5.631104648060816 1.8910164107956824
0.6721116394396051 1.642511801357819 4.26042112083144 2.926896823582765
-1.3231817367763137 -0.6682351850224693 2.9296325905403204 -0.13149394111739965
0.4034553354912094 1.2964089793874227 5.1270267949977875 -1.823643597570839
0.6450069690413037 -0.9307349594287165 3.401335431244564 -1.1533165007699904
1.8219489205057864 -0.20515598686964193 3.734647930756874 0.48004722497296504
-1.8819556640691628 -1.2269493011383952 5.7769636060720595 -0.11329007338642416
0.3846096974296671 0.6813237520257329 5.830032812367431 1.8286656972598778
-1.266498584084216 -0.16589934009094587 1.3667372419819384 1.8214780780282374
0.12131673918632757 -0.3007621032497825 4.542933069547434 2.359350045474988
-0.9049968366539658 -0.4822213946773519 5.229264676465174 1.2671897919286694
-1.7951293056189659 0.92733735741297 2.979285736197439 1.710142859763636
0.5884798916184653 -1.9221393286796404 4.8378618868111305 1.7126198306126286
0.7363150622847983 0.7456752944676468 1.8202129585305618 -0.966455414741003
0.9346407845330568 0.8737059445409574 4.630123900876705 -1.2013494735283121
2.289780698975357 -0.9197945312732436 1.9315470229247098 2.346238837832627
1.1334993487614142 -1.2474697659339142 4.557775331292108 1.349965600036645
2.022703998811771 0.3635116118562351 4.438178383970822 1.2753999351023673
-1.1691233548595505 -0.6733132297484367 4.767088754962847 1.0387359160427225
-0.16465368172285355 0.04124903428084714 4.221751407128283 -1.241785162550084
0.8180156206402226 0.4087105535832063 5.089114808794916 -1.6240264328289837
0.11807995941121988 1.2708825913741582 1.6345151762798 2.956247832651624
-0.03626942703560984 -0.007545718611215224 5.524370880149359 1.6907584000702458
-0.3902683748850565 0.25900767507895694 1.9465999830131486 1.408524230108439
-0.589038086764135 -0.4097395384222672 1.2750873398624334 2.3462213986054294
0.5942596452720675 -0.8012334039123461 3.989869330957376 2.3327396876691977
-0.7370403182276468 0.06609997981730412 4.56678268285998 2.228572229364989
0.09059297099574787 -1.658669959088302 3.9248277846943096 -0.600650285759424
0.3417000785170432 1.0063815021222247 2.8865602217081667 2.691193461875214
0.1832226500524577 0.353328250711751 2.9414257575732576 -1.2961703075736664
0.052543152585496966 0.6559506108318429 4.51798237298029 2.714379430589937
-1.4403828207361151 -0.5450982423194393 2.1879492523808315 1.4501318871665951
0.8887481720605555 -1.0147580887149146 4.945797791348887 2.1255754445768913
0.4752887834764151 0.7480842099357827 3.294784405095731 -0.48717505637098446
-0.9032157542080808 -0.15746775463980534 4.326582127217509 1.5324242204737892
0.9986421268559549 0.19646138508592942 5.2217601443951995 -0.4151687278536329
-0.4659496064402624 -0.44522476519393606 4.954475341651156 0.11251994976100121
1.2824727930497852 -0.2792251061125932 3.5150702492645887 -0.3367442497571751
1.2409033576983308 -0.20821037987069435 4.932870166803587 0.984549738158802
-0.33366119938412414 -0.649801015931462 4.115361155810163 -1.6485805691511926
0.17467196679611863 0.6578125524788192 5.693864018045563 -0.9494601398066038
0.35376954638685437 0.2304450475381628 1.4566830017571828 0.24893674781798725
2.0466326886591695 0.6769798729128931 5.0973318033117945 1.8099608206947382
-0.2476520723122988 -2.4685847394434712 3.255248019485986 2.292832717367491
-1.5199371063579012 0.7124088459005415 4.454572071924163 -1.6429108711417886
-1.0908602336076738 -1.392027801314496 3.4035560490651617 2.578792392634976
0.2672922526067244 -0.7092985174508786 4.025466758052287 0.4349423568905315
-0.04349561106507216 0.816819578473861 3.904412553414517 1.5142147948817688
0.28245565347428614 -0.5779990468328402 4.928608102341671 -0.14474229947578765
-1.541230228121779 -0.5152989020529947 5.119279680643911 0.7693029599226107
-1.974533979884153 0.5647844281057832 3.9811114654214 -1.4322334348612638
0.4193248986481256 0.011590101757649851 3.926523173129026 0.8600208293722407
1.8881291335207462 0.5217688696327831 5.297227700240592 0.5474524990000282
-0.9965610001812011 -0.08137811264784933 1.7171686443049246 1.2112822816665008
-0.20147670481971258 -1.2522531401801293 5.974314945919418 0.8604816511990752
2.4266025285903394 -0.13053847599644786 4.900330652083924 -0.778388870180617
-1.7359838331931021 -1.7067112367901944 1.265591781997363 1.0589047659859805
0.36288539420199545 0.0035651008716212906 4.627015678747737 -1.6738842004194951
0.034006839738689315 -0.5887715249668979 3.0267397666028044 -0.7905432872992959
1.1951048622973808 -0.9659788876307152 3.244775810625299 -0.21324399540598327
0.3174838219950446 -0.46652194490297805 1.5010038579333993 2.2212968762639074
-0.6132420613145533 -0.36506510560141087 5.187042906539481 1.2234339418750872
0.6207683835818782 -0.3435269217163456 4.5762004392139355 1.46567543335196
1.061062854780903 -0.39521481824638305 4.362205785117608 1.8219446891515496
1.067837404816933 -0.9199135244895584 1.7038105239496601 0.9705483166917602
1.371540339117575 -0.6937622164948781 4.243244720302222 0.9420882269145154
0.5155362471985092 -0.2552557351717927 2.772341766120795 1.6072690879222016
0.9451147309267383 -0.051311209383627654 2.6745639890885764 2.988218448826815
1.4396343708536226 -0.025172611090548358 3.4430731858558703 -0.7288687723290678
2.164802138172172 -1.3245462085489248 4.736131510479329 2.8783511423968244
0.07486970246853697 0.1621296768824556 4.10955827478385 1.9526149657436946
1.0253730066282494 -0.1659299705910482 2.8012250834311674 -1.3002363135500556
0.8940295765591839 -0.522463688895859 2.8528839254810476 0.8900930274334491
-0.7786411551840479 -1.452225935056803 1.3406373284215367 0.015801810949131356
0.5573207886829484 -1.3798364182498497 4.785195894067853 1.7523618322113244
1.4922479555385002 0.3776762137884774 5.47025849679905 2.1413684998470073
-0.0032343685218525486 0.8160809722459713 4.965494472188733 -0.6838704723363093
-0.23607842216121666 0.10924003149825934 2.928026623754242 0.6980989355850318
1.4123104120274843 0.5792410596353964 3.945845064611792 -1.8137948842709932
-0.9329060980334791 -1.6222049600179955 1.0766734024277458 1.5348905174769383
1.2481011506495516 0.4433134738003819 5.098042870202155 2.8777854799965032
0.9617330609487045 0.8203909901003594 2.21958227406427 2.123788619728259
-0.13876124861664196 -0.3816999752458117 1.9853462737979184 2.669550487857129
-0.020980640988830457 -0.2846955129027422 2.327587818739529 0.7310579162657995
1.0762224826534466 -0.9114055723776767 4.567493290416651 2.2992872716457597
-0.3727265822188267 0.0494340495214578 3.319315144953313 -1.8650493276765439
1.6631974167843748 -0.019838545102839555 4.9211455832000714 -0.9830375729138674
-0.3996181696222865 0.46931488289894707 1.7830487640023098 2.2628212862163846
-0.13686723680860685 -1.1724596434101535 5.113686498050782 2.4984077154642956
-0.8831389872484003 -0.7756213870937461 1.3725546779169955 1.3826332941433217
-1.0622412080521326 -0.7904062378604203 3.277384331110276 1.8458970917683337
-0.038061109753754874 0.7185015127906742 5.489801857638129 0.979555472152585
-0.26509238644089095 0.42888332976111965 2.0320937695564245 -1.8467335808689433
-0.5652946996768633 1.0871271318724374 2.1324534110286537 0.8329956895172423
0.43236841013731186 -1.1748185960335173 4.772882633768763 1.2019953870436149
0.6860212867176603 -1.7991974755836329 4.798729277886887 1.9544659380751939
-0.35003568879095437 -1.0558761303143596 2.7694066333891945 1.8612312583063422
-1.666272796396866 2.3345474605864083 1.2164491846384249 2.4864650391221614
0.8065963856387444 -0.5132053102486123 5.44845886771279 0.5724492229189435
1.7327080861343973 1.6327085633592457 3.9369398784145493 -0.12961841642164518
-0.10744580452655683 1.2143602493330787 5.34368603938169 0.3621053720086622
0.777216986427534 1.2266973341807283 4.224282976583711 -1.6292424815475433
1.935160647450635 -0.7565252264578926 1.7439277283712449 -0.17751968661927053
0.3013440146937957 -0.817039632449678 1.9837966989114508 1.2844145211792433
1.1372558222795361 0.7461957131895305 4.212117399359832 0.7328865989682856
1.0842565510209599 0.6759472136448943 1.652262914838198 -0.20419332528578638
0.6552961661627066 0.42651910271646565 1.183101406575369 -1.5838910859243291
1.4162833920578664 -1.130131860003908 5.7854298486895175 -0.4241698509934211
0.28271183073187356 0.1040068259006568 1.4626965168357964 -0.3597331197340322
1.2208926344151765 0.0563548850401262 1.3925449012428626 1.2829569810950456
0.7171435538670897 -0.6314600283345718 4.146428595699737 -1.405289087172795
0.02602297485422389 0.14029968489382916 2.349336689208685 -0.40721494335492325
1.3016130493195848 0.31173610370887395 5.1113452149895275 2.0894365372747954
-0.9386756134273855 2.0011665728435006 5.353838436603144 -1.3095885208844782
1.9327555154656657 -0.23883606600970642 1.8676303089321444 1.77596872314143
0.7220992159948423 -0.4254238016617373 1.1169318913014452 2.1681250401369097
1.1263948683456646 -0.17224546551678394 5.205428648624336 -0.17904648616392754
0.18281913023722496 -0.08511580875663749 4.217106391262857 -0.21113863102395347
0.5722147996344571 0.002565380919857585 4.594200960197435 1.324456487513514
-0.1351225557234566 -0.5071374806263816 1.4909093181034891 2.2181383999706785
1.0541533368470042 0.2929082420139486 5.698016768880118 -0.5268050239493439
-0.11495579252852384 0.22720509196938865 4.605045147551193 -0.7419394729266098
0.6453717277484741 -1.5661673439284431 5.136107118965709 0.6575358661789221
1.5963071916880016 0.9093046786084451 1.9010769686304752 -1.362519426566935
0.3127900752829668 -1.1459770481360905 4.428443294217892 -1.4117929652783194
1.5235666203106402 0.47306697208046544 4.293173515094316 -1.1105091319149762
-0.4461400969356887 -0.34514116561120733 3.9540829432342353 2.6701554503807814
-1.1351331353364482 1.1388770955125702 5.019935947603865 0.2001370479331699
-1.8778178383967474 0.9827715449686615 4.312341973121431 1.4426007430503267
-1.4744056027964314 1.0528325758762602 3.2927670758298517 -1.6423722053473164
-0.48908618859818165 -1.0211649466166364 3.2881576581652476 0.740614825059819
-0.6313461655572344 0.7694840396705855 4.383694483863039 -0.9047741803810473
-0.03198056015548323 -0.23519123502906902 2.9988751761119365 0.5060945400902583
1.2722118473725692 0.5477675979982982 1.5455023688325527 2.439391469444712
1.3551494100745765 0.46858243819443923 2.09148246748379 1.933136513449571
0.6672522970457118 -1.62761616957367 4.849816162328397 -0.887806211151637
0.7463673403356534 -0.5091363687418622 5.3740835930660005 1.808257448197648
0.22758893416840617 1.9965224347113497 1.7555890358749502 -0.464118370251299
1.235846457800764 0.5262418898832151 4.04421591768348 -0.5040053406495604
-2.0592771424017267 0.5610401946263259 2.038195118293467 2.618110188557241
0.4779146895464679 -0.3911115677878316 5.749928037070287 1.601281618511046
0.5945045261708497 0.4501395732216523 2.2756302484583526 0.42952327513589994
-0.45707516992932606 0.1427612048095369 3.995958184233616 -0.1432025735989304
0.943627315622766 -0.9494392448608908 4.5877286226902925 -1.9325402783488186
-1.483689707646749 -0.29624348354917934 5.18952198913197 2.6369173438480376
-0.9456727757730461 -1.5291908229329874 3.2742328066503603 0.0954045403949827
-2.0007078712559085 0.01629134177074537 1.1653159442446839 0.5001370070814986
0.38918086514532424 -0.956314405467396 4.0154219492620165 0.6177731168214504
-0.5858021860055456 -0.25202113435501966 5.535742381704729 1.8188113172144167
-0.9168719790456004 2.159280853806654 5.433599780776672 -0.25850820424992416
-0.6445004251003227 1.0698582912368981 4.265468269701886 -0.5264409025514267
-0.45369475194965514 1.0817631439075943 4.160375100793669 2.989646014826297
0.6949051442338811 -0.2374113343138088 5.36907348496971 0.8765660288417503
-1.18520906047942 0.2809300387744986 1.3361904518445769 1.005677505951314
1.0101041257158925 0.7635010950034573 3.1011703407137032 0.6045720845302904
-0.04066251357828557 0.3195195346458872 5.115744589475861 0.21980010112759452
-0.04266715463055004 -0.01574786602234657 4.579468331930434 2.853966256082003
-2.264288974372616 0.7593143641655897 2.256306846900732 0.9412219364041401
0.5595002300333162 -0.118680568854313 1.3368717796676308 -0.7143778720532596
0.14495570693776033 0.6039974175701452 2.2043911847428257 1.2644592309015783
0.5966482087600589 1.4187432081153508 1.1528633650192193 0.26063305052404573
1.416967416948815 0.8591775827239625 4.5017328048912955 1.2571463986580795
0.901474755728334 -1.2179233860245415 4.583125714089673 -0.13160747754916535
2.3385708123167963 -2.491603274375385 4.420471892084434 -1.002351886683578
0.9884335157734452 0.8083254203878456 4.588491405768982 2.3968075326634546
-0.62078211615528 -0.1998465144644357 2.9073017968079276 1.2146106448743783
0.27372857308221865 -0.5737968526911903 5.023891904893215 1.254463708625338
1.2472211763564005 -0.9632186081150093 4.290342196580902 2.9359523374483585
1.9917449342310993 -1.0067992472516267 5.960424205097953 -0.17129328161401314
-0.9666265609765303 -0.11810930833272604 4.094792312828387 0.1475802185902645
-0.8848961779201211 0.8000915906641644 4.685239310529049 2.4537717148851983
0.18977012460528098 -0.3769699535773706 4.3465383461593365 0.8270097298473092
0.6418467129150278 -1.7658934632221046 4.7400267822460975 1.29379139515105
-0.36153722823584356 0.40047644605418664 5.801724289918155 2.9988779260058553
0.14092242374420805 0.25784826327581445 2.833067930591826 1.4312761909984237
0.5823828038977277 0.10649846028235355 3.687509982799357 1.9041215375759535
-0.0269051189012115 -2.054828876369111 1.477219157809401 1.3449359906634433
0.10242034421192792 -0.6938290522222308 3.777598380776618 1.2287057982056937
0.26652348050890784 -0.054703470272782356 2.308298779272638 1.0711048857605672
-1.0133020809308217 0.3046051584359417 4.036795348090896 -0.3324296723871665
-0.4682149071170314 0.0075855509267122034 2.848507133912788 0.06831558105232372
0.6150704825005558 -0.24415724091559132 4.740628229229895 -0.1607443137014326
2.9993899344269463 -0.6204021372778601 5.282685948095754 2.154771772639293
1.493397791313766 -3.128854456511769 4.271310119746993 -1.0916577547446469
-0.1892499712153557 0.3956782789108859 5.102431700924221 0.8334002123578981
-0.5963663301393307 0.15602039263413459 3.2493521846364546 0.9188411955116483
0.46788908568079807 -0.3461071863598105 4.64115966306995 0.1586135791983545
-0.16098319785839146 0.059094124658770175 4.124580025547219 2.7069847497818134
0.4192077418310207 0.07716294783262506 1.3517321764759196 0.3615078478456334
0.5673942623077435 0.14877370709595372 1.1380934445105835 0.36574535797480756
-1.5848927554301817 0.5455480998924029 4.476193125538378 -1.345955649422337
0.33761932006729667 -0.9524889640706393 2.529331973997919 1.2193979739424423
0.34566496662969337 0.6553127849093876 1.0262566260664931 -1.3558026012336057
0.5100340191343237 0.6177206876102195 1.4755195042858458 -0.7791996559091501
-0.6971839688513138 -1.9200925874505645 2.502554870672953 1.4422454847885513
0.5292966637896955 0.5254401146884363 4.397961568284471 0.3980761290501994
0.9666280297212487 0.7053409976484305 4.556875029850831 2.8592749165223714
-1.9262288191708317 1.1952029302270943 1.8407117882499406 0.33597624203148313
-1.2958219326668847 0.2626774960863921 4.936911757609709 -1.1047414401033393
0.22735171384423042 -0.32544011906039483 4.7562986638692015 0.917304281521865
1.032388072243074 0.077215253925635 5.597597270018971 -0.10942085949796065
-0.9115129803018623 -0.1452806040701867 1.8668822981702093 2.6559067318214957
-0.6123946944506193 -0.6143892514251392 1.9812305801211836 1.4017725944687576
-1.4455262392114903 0.5229876437013043 2.575550866582523 1.5448589810730353
-0.4425762310546527 2.025581932140891 3.55411318463608 -0.11640109568154461
-1.2409555919898065 2.0856404006523075 2.30017423957064 0.5114007187030096
0.0458756308796584 0.2872329779254138 1.3671520008372744 0.38541409537593685
0.32588247681151455 -0.9556214283932933 4.805049629115171 1.4319503522709964
-0.232296281481718 0.18575439513417694 3.6202321863339786 -1.794174623714131
-0.35092870034190826 -0.1953219253004268 2.8879864536671276 2.3511066164625127
0.2959640532081515 1.1974760700815934 3.9785218948738743 -0.29956595102053596
-0.3695062552026366 1.208971748367138 5.303804252030563 2.715163188048985
1.6895176378814767 -0.9340024435261662 1.6376639029142273 0.20605593366054142
0.4173988124611703 0.6790240492179436 3.9247485151668267 2.0962087739157136
-1.1070122417556947 -1.8635380402391357 2.3377297717979584 2.7204317529292616
0.1935389203009602 -0.8946000869068722 3.1857192888580164 -0.9889424014173305
0.257873830874791 0.2196934982932811 4.762934747141028 2.3543654075778413
-0.5032211208444335 -0.4369632393935641 3.564136691536612 1.2874633349892253
0.005884921263478393 -0.17594234252655183 2.8843385246638023 0.7817649281782404
-0.4174848930133316 -0.5840068831793456 3.453674709997744 0.8470225663482265
0.9162628903587267 -1.588444221896229 3.1477988133924635 0.6184538614921303
0.5713861921234858 0.7641818798590532 3.993599650785959 0.12158525992892766
1.175478080635416 -0.33872211380254297 5.328544484580089 1.2349159307055646
2.6450481394681304 0.38759056748894793 5.20895963115216 -0.9048605664779548
0.8486656682339797 0.4682443481642403 5.1797494494819825 1.476591495194353
0.19034636049772266 -0.42846584786759156 4.718907941415289 -0.8352236954547343
-0.6345359062377947 0.45045615197528743 1.5837447265211946 -1.7948677651177078
-1.0160510688625135 0.004121186735755289 4.477976877074898 -0.9550490898844485
1.041938143215813 -1.1275055807977301 3.487155094947996 1.0766803741643953
0.8902010491205412 -0.4851797442515522 4.077024638216296 0.830702562291582
-0.33992487745623645 1.2292259562618768 5.7605528824899 -0.8455881482284442
-0.9182309925208152 -0.4636264915202184 4.535609382299144 1.4915429529135191
1.4396644698170897 -0.292076524615682 5.406716408191817 0.942348522243333
0.07712548512175782 -0.990744156143049 5.009324482378142 2.6906213688019793
0.8550482480832864 0.6167534848134544 2.115252109017422 -0.26052427686116886
0.7736750646765318 1.8709389881894605 4.226978560997922 -0.5661217435104033
-1.5595359341190147 -1.3622090857252789 2.594172805932915 0.6863321438511034
1.078104561526644 -0.30240789088402875 3.9289949709224166 2.9044354208592775
-0.656422693043417 -0.9506498718460268 4.648582069130987 0.2390928498863174
1.2895600510755598 0.42420632894831384 4.359301054048387 0.36033474132306
0.49575482483351624 -0.6812638610600779 3.784356462343951 0.013385549392005647
0.8601557249202636 1.1568676072624535 4.050250304772242 0.7213249498585784
0.912955626866301 -0.7288723750997647 5.17821762490242 1.1527415852739304
-0.3241556930965801 -1.500970953303431 1.1407195721786576 1.1852661289624442
0.7899342548104622 -0.9238837821034473 4.230056092962338 1.7362740723395569
-0.9136891323413198 -0.456131802611551 4.806856703221568 -0.3046748928511301
-0.781899818529886 -0.29385878394685216 2.4082369281249503 1.9613566293379994
-1.830749731185708 1.2601579397755902 5.500836959895857 -1.9261690512407754
-0.008947926026808384 -0.10397976931161812 4.180940479316116 1.822698099035074
-0.8939723408198541 0.10145642696447887 4.6526163139787595 1.3093334186206198
0.6135049657681213 1.957643596876323 3.7984967791095867 2.581136413456382
-0.25839784149154843 1.415786699744758 3.562586404596694 1.4813590097119747
-0.48078317793097214 0.31912558005450853 2.883837882927926 1.0007559346610964
1.10792203951824 -0.8897949776839578 1.1376995341817855 -0.061540645514918335
0.18422945401840407 -0.11660189214053222 3.7993053536081374 1.8349552304078292
2.2073194118638666 0.8027573136455742 2.925966427459863 2.0415596327237657
1.9397907624387585 -0.853018748361901 3.0217860637112466 1.0616478534028801
-2.2963768363166706 0.16433222178314721 2.7782107761877355 1.7227161322390365
0.8332390410885029 0.16264923113880503 4.778196264458698 1.8521389304470137
0.19583923172159923 -0.202663061917024 4.481522242741632 -0.5053869480811779
-0.6718630907838861 0.5527250876996225 2.0684980215776725 -0.9778771857275599
1.5186214109266472 -0.7648909932547634 4.859496058822113 2.3580226224284684
-0.5780330196086709 -0.4522582340386141 3.0032360889908882 1.3860832870145847
