theta_0 theta_1 theta_2
0.036624576626561156 1.5262603291866457 -1.7623716863357792
0.200812120803242 4.209084966181914 2.931615263927003
0.16372746360337398 1.7510258831676242 1.8705681940269647
0.5478790309020405 3.858545703519888 0.2290853697827382
0.9156185441645516 3.93230942177105 1.4760419760184076
0.8571089172076836 5.070013567436139 1.8521811885510342
0.2255542329736299 5.013007476338631 -0.6946151639864926
0.774582464333148 1.9143088967106383 -1.4095100594564909
0.44239362225304546 1.7584790035881188 2.0735879410657363
0.9077875668136682 5.459179533606372 0.6550424329355471
0.9092183877546494 1.5931847819779423 1.2456455894260905
0.3185024443634888 1.8237053581644334 -0.42028118561980476
0.0004878957490168645 5.791626608842384 0.6849221557337646
0.1353813837772313 2.8293420424800706 2.2939931714133897
0.7664236708862279 2.8704614747563726 1.1338017529174074
0.19580885234348405 2.18263456152729 -1.1415613690198083
0.20205225458483 2.5498094901169903 1.5587982651035173
0.08352074318989482 3.20819732564313 2.076671944372391
0.7894346319290685 1.2833677839954625 1.6242903136600497
0.969617994113173 3.066879481497304 -0.08751024853317269
0.8879082001246614 1.961324108535346 1.3971423989544713
0.41680838128724057 5.357190096203329 0.9961452841178096
0.056816876375453074 4.168231033621692 -0.07017194090279266
0.3669446710806076 5.9563610063410675 -0.42290027575342837
0.2888821172226133 1.404472677247906 -1.574887711879632
0.7008252362813929 2.288407525110227 0.5213778379404643
0.9811182771205407 1.7404963192598113 -0.06820800186988762
0.2697183858330884 1.8575025555505025 -1.119984514187859
0.08293744953288232 2.64783895248651 1.6687913209775438
0.39534881262319954 3.6387406957739934 0.5939409272709772
0.9303992358494108 5.900456620558557 2.013342614730794
0.3749214310825164 2.2884173416869102 1.4965572421810407
0.3895520518184618 1.0675557690672135 -1.4588410902882076
0.11947881234360785 1.1087796991238832 0.054456697970494905
0.5594734896395525 5.984867900208529 0.9067515088905622
0.02009672369279268 3.815827454088735 1.822593257750507
0.42965624763150456 3.794276830022855 -1.932176070855691
0.2556119821150944 4.4366833258592555 1.6206650675646768
0.7199314472833035 3.7073443450327472 0.4249006628089562
0.4158658042711799 4.286261985660266 2.0884463320205926
0.5196060831912755 4.057927305159353 0.5115588618611366
0.053379555881065285 3.613514959255339 0.6570538624001518
0.3145118153190015 4.994532868226132 2.3066844293559168
0.4248773485572218 4.2059753977672 2.72609295032248
0.20493442764753877 1.9806493756512342 0.6119982865851208
0.9688363865236853 2.5944879322960146 -0.3396397883474732
0.984709273414139 5.368736974416777 0.22755588965269413
0.6459831113946937 1.594921067333416 0.05427956477371065
0.45043784400975756 1.9510163230072473 -0.15858276805212834
0.3644927717540063 2.9081982684624235 1.9395315772807837
0.15642334029314853 5.987224647596232 0.86321572907497
0.9425266316308825 2.0566558603805447 -0.0398080141110736
0.9746659306852777 1.610750901454428 0.23424494695367493
0.1570465781445568 5.451727779770641 1.0807625341063904
0.17169356106067568 3.9102220470727103 0.9739678533191096
0.2463937079352218 1.5752640431360898 0.44260958151542806
0.6392882602912615 2.5946297090573145 1.5108611262153857
0.9259117471415081 4.400827974751689 1.374607770366536
0.6063171188688072 3.566839706561404 1.0271509346620045
0.0863199580168931 4.866651331765852 -1.3062109438852407
0.9072572968990792 3.1410328753263577 0.18275180906072186
0.2617571724687422 5.619841708722477 1.3116246940363074
0.2741529002769345 2.797265304522849 0.5806046662940936
0.8124369807092725 4.860256008529973 0.8027093484464256
0.5585990323576401 5.972828554914027 1.3728395329503558
0.28997125623538333 2.2080327443184196 0.8650163283360345
0.629566689612411 4.652854011164469 -1.8054757893098046
0.33741970868533555 4.071837594025219 1.0599473061514977
0.3224927915024134 4.340098598823772 2.087094902575805
0.9473296084757464 2.6589007173998973 0.541438723376277
0.847658702780634 3.9373865406871786 2.3497159766734312
0.7572985646550762 4.5901012485754755 -1.22548868441615
0.16415120468016264 5.0131843430607015 0.6566821883911818
0.265674642360724 2.592794183425986 1.201915328774233
0.7054685998693164 5.735435134012585 2.297273107733253
0.03392563771891946 1.729770200760659 0.5988259551639018
0.8245922369036554 2.761880963229749 -0.30833746048576716
0.9367225534177146 5.0366769806356455 0.17412902174139666
0.9451426973782571 3.9858540569021503 0.7204227362396239
0.023404188089845845 3.758025565465295 0.5936418554369056
0.5498322119514167 3.671922214940171 2.3391403292148922
0.8616310414332239 3.448257372289651 1.1130010504483983
0.4068647403993272 4.996090715184509 -0.49573358922259225
0.8646699239601374 2.730352522107895 -0.8017023548099245
0.9231397143840977 2.205953616570017 -1.0275994976731941
0.990213419395332 4.138187840795927 1.6584320330004456
0.9183233070002951 3.237536821624034 1.9239147068161406
0.11522281182910621 3.53338293469438 1.4550726394916869
0.7600602779069805 3.215162752235379 0.7663862592154567
0.9854349714540499 1.3834471100807244 1.006887035941932
0.044663820283819114 4.425857064595426 0.5200850849202884
0.054236211132192236 2.831579128361409 -0.9835354467314641
0.6056278393789049 2.0977996756782624 -0.6613492638119756
0.03282141684972861 3.566864672146023 -0.06997282696923457
0.18011239832660797 3.0190924829703 1.6398269089070423
0.29796319386269177 2.690395386187837 1.5893580632058184
0.6267972901912309 2.9326093424978033 1.0493748125244697
0.16024795279665183 5.681964825143251 -0.35381115167023114
0.7679795257275333 4.189765580677799 0.8953443116963141
0.6191711650441022 3.6895769535653016 -0.57851205324879
0.19150303453569345 3.393994443232858 -1.2764524999382783
0.40171282425692395 4.875047392308696 0.34134529941185887
0.729517314674695 5.3776359020354825 1.9216392889831189
0.5922728200219296 2.906541214090793 2.0914131513465293
0.7215266410186534 5.7499180189570875 2.260457681586061
0.7708860374064053 5.73005587297202 -1.3963849935317727
0.7505185342323737 5.10570876509853 1.655796148876202
0.6609720605743813 3.7271852506678567 0.6378179223191802
0.9128661030150201 3.943052776822407 -1.5202407815957715
0.17410030856223002 5.915335220300259 0.048449437995222944
0.1041489570920634 5.495302057988516 -1.4800472279394163
0.8515303881127524 4.565845972520297 1.3859110577123361
0.6082900205051414 3.2204400852183976 0.9626364286094706
0.7104031208994489 3.5026813936147905 0.384190602431445
0.0762948511282999 1.3398389214789939 1.9415738545465675
0.05058327365183202 5.508594255047157 0.4233539128331869
0.028739943859027117 5.232328144802673 -0.12239140966153628
0.28916690849923776 4.543467846251334 0.3892706571360547
0.5757148419957101 4.284048586625007 2.2769779916091673
0.11256330739091036 1.6882142968027418 -0.528839806682518
0.1349793322426539 5.0287187473549 0.9412305275150746
0.04848942447768889 5.164537851145862 0.29844651457348725
0.744492727848949 2.040653928943334 0.5127755669680292
0.4395759460259101 3.500022878205309 -1.321879082603551
0.05181920080937186 4.096857366984467 -1.4524138411459555
0.5707291318004627 4.965070234796955 -0.689454259857309
0.7968529559045819 2.2810051079681193 2.246375983709356
0.8804638504457308 4.063608087517892 0.08874880806080054
0.30835090632778195 1.1584633652062482 0.5746389622196857
0.3946378905671199 1.0087015565120492 0.4697299350731403
0.5560202859075783 2.282238814628621 1.1339025827772156
0.316575090186505 5.198671294014924 -1.5780305167041098
0.22039245979407304 5.04536167709798 2.7184679828253464
0.4333329111085637 5.074694671137943 2.0026649489456605
0.48966487006102677 4.062032716144774 1.608879087119362
0.6431192743176963 2.9043929649274345 0.0063955535207996725
0.9959625028189355 4.634281879160131 -0.09391741289634026
0.5618973957187081 2.809507855531254 -0.6113013755946685
0.5854978868228251 2.5469992376340285 -0.48637905664525527
0.857223042629868 4.73968290267886 0.44058362326985284
0.13846813751752507 3.651721485739895 1.1851042847901545
0.3399469385885616 5.903054020005964 2.3205637424795316
0.00689947420039333 2.271362835406598 0.26150934117723645
0.6762396697704404 3.6276893529609424 -0.16181054649446935
0.8697216423580625 4.282530628266427 0.6810906915803948
0.07743952215030236 4.7061705406714 2.0494890680024644
0.7600750381723042 5.32489376718292 1.2530140552967732
0.6479365234993013 1.844380063154945 -0.5610038004624465
0.7411311176055435 2.659127413398701 1.3288237350182501
0.24721983450833188 5.571011601234872 0.5618103753909269
0.05441730600092931 1.4756739366542457 1.1971125587154268
0.07282908621665352 1.1944046533298867 1.5418758943546678
0.18380799218013918 1.6446732815688971 0.3183888139035671
0.43251426650212665 5.067004425014912 -1.04410709787002
0.8386973353232741 4.122135083897367 -0.25263347769754896
0.9387100598189501 5.274665151855816 0.8445148858126839
0.7400828375861084 3.20050866177528 0.061971074171251916
0.8334540696287585 1.7899996921115156 0.8291267217155505
0.44237372820576853 2.7131982654856928 -0.11503756388556063
0.26095726162465893 1.7094891618481731 2.254994238023641
0.3951954139830477 2.0683162096438865 0.9708540801971143
0.5178694149411984 4.084433913264432 1.5374706767675963
0.025688166809560625 1.5394252612574508 -0.3613688751668778
0.25967878353422813 3.4928736479224174 0.9138973564666605
0.9888369524282133 5.688236045762452 0.45214794623512256
0.9267760903542832 5.4206720386832625 0.7196212784455978
0.5347474376203682 5.733891682059659 1.7496632218813803
0.30177547234998264 1.7770650307940659 1.7696843223136023
0.5080491341483822 3.9114683340427474 0.9299403503358183
0.9951309140789933 3.6806313265268464 1.0927845513755043
0.446971303177547 1.1186155554546255 1.80322479417479
0.825960624422222 2.161573743210548 1.0798276398483075
0.555768521583606 1.9723160432964173 2.227244914446829
0.03581851463228103 2.3070727211673443 2.0142533167665064
0.961457837898783 1.7731535812576966 -0.08013406957844632
0.8005136267674117 3.41069627961436 2.4629583845606255
0.4598508973422807 5.770381550151479 1.9207557110532443
0.8402109140276648 4.116270804461602 0.3589087311275626
0.19950898908748316 4.610168838818067 1.271718162869576
0.33785206321433925 1.2518143997528308 -1.1285559202963795
0.1282693470429676 3.755263419465304 0.46191507220728556
0.09948731214922432 5.81033745812735 -0.40354721347711253
0.17688379946346044 4.901944761841191 1.3945531287312987
0.9334085619903896 1.2252302093140535 2.6219307328827517
0.0152542383065013 1.1515258409123081 -0.19843856332429666
0.1506139935488062 3.277400346079717 -0.21334174657249239
0.3810468145816461 4.517315631094029 -0.7425979320970981
0.15313771365767104 5.5102763089855475 0.14002683121300774
0.3655340722013277 4.511047260578494 0.5612418065322483
0.9810914225193619 2.3368271536985317 1.664814990435916
0.06713468645119414 5.78404615082868 0.9436474584433769
0.059722945134521255 5.443873381820079 -0.5077191145299791
0.28766068170821524 4.907394158504488 1.1334159472011425
0.4174993491242541 2.6298459032637784 -0.6044362254467202
0.9801503376425946 5.127434949163115 -1.4980284571472047
0.9653907479936364 3.889046460116049 1.874847122717803
0.9076117741946258 4.399224003236209 2.5346001736550434
0.6671171266932066 1.3515137554068615 0.039833060080916693
0.24887822507613755 5.436127275951803 0.7208470718981186
0.7590156138159204 3.6674269716267913 -0.4578697411415211
0.5711852110825044 1.7538763907192234 1.385051966772246
0.9604117765917174 2.0887716380822443 0.949954435241155
0.1628725786562119 4.185904003763359 0.48346723878251674
0.48191831419017916 3.758997238293092 0.547015763374709
0.43079656890603274 4.278001204017965 1.389593940230266
0.033014052924491666 5.218468544575538 0.7293653730675198
0.2366966143020191 1.3780838597074103 1.4433396774518583
0.57365076563388 4.9419018603058325 1.1788351090779068
0.8973856776843951 3.341930539892443 1.576643409352296
0.023037173725210525 5.9234592606522725 0.11541635360107483
0.5508914776554006 3.01730707567274 1.2621588393524612
0.43701251657607837 4.133789877331003 -1.6140121585238845
0.8010324134378662 1.0602499266701964 0.9291380869118064
0.2973331945507445 5.419633471154116 1.6135362366155706
0.9693098671137661 5.871746268989357 2.579880986775791
0.5960436065975884 3.1173482442937575 0.9362592853766138
0.0908118923224569 3.9858210187654857 1.0719884384341616
0.20627934571650958 2.4382613868969925 -0.8794630743229039
0.2282310267496221 3.1737093420700355 0.3319676050650222
0.3569865816800242 5.720859103865046 0.0934398518511641
0.0589621083885716 3.1087913169404366 1.2789419315270532
0.9399605508458893 4.223629909366964 1.7950805609453324
0.017287207502250268 3.4308167907883003 2.5792610864315675
0.15324115843607078 1.4326791371721677 -0.03965149037174039
0.7751273580839987 5.224837985371478 -1.986667574730561
0.21274704989033666 1.5712309938763458 1.2468801201648987
0.4085186920307581 2.898246341297333 0.6285532710993404
0.08528950191051243 3.3385559417982886 0.7318774281549163
0.6715259334989843 4.37645769065492 0.8583633906453709
0.974190359838131 5.065377311141235 1.7127414187462258
0.35222256731935897 5.859385777553913 -1.8365263620332528
0.3345558707088079 1.464019354637296 -0.220374004061324
0.21601642606636717 1.2261763285105278 0.360434283568269
0.47710233843291067 2.8611856572989915 0.4250601737684794
0.05331022347537323 4.044394649293789 -0.4991966723796242
0.8295901362754863 1.401127229157059 0.8092523262129228
0.9001044892382499 5.718435179227741 0.40845254314211404
0.5017323859550378 2.429397003183996 1.618249459121416
0.11546089319295966 4.145403979133084 1.731340696690005
0.9901576994566212 3.4992810005429007 -0.6659530154169899
0.2951872093920189 3.877415195710703 0.8411018258147049
0.8748164467021596 2.941219858235157 -0.012206428743964187
0.8949325984866632 2.576623781384044 2.1257920092367946
0.3540821447220712 1.4126437901634075 0.12661027693437088
0.9374051594134272 3.4179160433787983 2.0705508566322406
0.943289637614452 3.0823861185830954 -0.7050606332875071
0.028859444071044182 4.477625172768442 1.0249802339095622
0.3142063861056922 5.251370874724976 0.4158027525420006
0.556652162930684 2.6331321346238896 1.6752488895291686
0.5822677776294525 5.657660360432983 -0.2981428201824676
0.39362892074027844 5.268610197824962 1.088363515408258
0.3183751866075075 2.764501177873194 1.787820829867744
0.013464197898590623 5.156209378771778 0.6031786771543453
0.33920814652897485 3.0654032758615117 1.128109551605612
0.6102324354389896 1.4450680854306996 1.4116778202212783
0.8305865787939655 4.9392487938348735 0.342057926247175
0.3862545556705438 5.692921354083616 0.8804094582233857
0.5080974199273726 2.718389938746982 0.16309869885525508
0.30245203286382205 2.44105687952127 2.5403122655859054
0.25391558513083806 3.8617481793837145 1.1246629927112926
0.5923249456069271 3.592153860893499 -1.7606315854847785
0.7487817697920782 4.642603056315826 1.153638042835605
0.6854472627751101 1.962417241392472 1.148367475175188
0.11032515376672036 1.609523266037875 -1.5134050082491397
0.3655112053136347 2.454341784899829 1.648534160446971
0.7321229218853847 3.487137511462885 1.1279819445281594
0.5463801276465627 3.039569593990998 0.8189286262445443
0.19435402726266715 1.2324146802815543 1.53241179309871
0.024469115865607904 5.08164745941524 1.8905901047495934
0.2061303593902766 1.517914666321188 1.9738028440245448
0.9422596554381257 5.900529827549697 0.7997927223692023
0.10599924610078792 4.163083374751554 2.359453350785531
0.6133829395279247 4.360112071873862 2.670384160248555
0.13928642911340422 4.914616431552308 0.8274929874469614
0.5282750846301723 1.5003937890419632 0.11887878023543408
0.2424945005054658 4.358202025777249 1.872907070889467
0.6144765945490609 2.748979092667579 2.2647906922149197
0.24793731834295923 3.6653580558935697 1.3339883065727591
0.3527350281788746 1.248003053033352 2.0717112516544214
0.7038029416715978 4.504307526735799 1.1600154436774501
0.9373268560767598 1.527223286646538 0.48803384704366004
0.9172190319877147 1.6218304106666837 0.5561632057177026
0.443319755658107 5.435230870810944 -0.2788138046627462
0.37015717331920817 5.025984580322943 0.34320596898562644
0.2217045815415736 3.7753114310934004 0.7540669857618213
0.1719700813685879 4.41499496397952 0.09574008934986034
0.9030721311922862 5.066349097100499 -0.9811425991392544
0.7189733108546847 4.738959952005653 1.609527090161904
0.6973669268127509 3.29590006391187 -0.18220193616141594
0.5994930104099637 1.6772204671054145 1.7611303388610697
0.8365184842116914 2.668569025958456 0.8031794182566816
0.9550920608566908 1.4500440777397383 1.3632041650539677
0.7118131207479401 2.543064038751574 -0.0727864854119902
0.5066078845101046 2.2826100576557637 1.9844034596583964
0.09054379891502823 4.204758527270739 -0.1517663448553776
0.6699207783915058 5.748153617684418 2.1883096962493807
0.005943242378952607 1.945626594776333 -0.4125264317460664
0.06723043807347523 2.140519692006424 1.5886249956881526
0.3423990749477349 3.2854727238398707 -0.3328719579280236
0.1545047404246983 1.0486759323345265 1.5502281670748557
0.9288567383938731 1.0796568256962402 1.2790389211812014
0.21708404224054056 5.218342582004797 1.1530724862905481
0.6942955381179035 4.749433736960171 0.8428325621610541
0.819404205593442 4.863340703121217 -1.3259516707883043
0.6487197382768469 4.9587472868434475 1.87986497386317
0.34695979060520843 4.8986719362617155 1.0881205072556117
0.4212382007704399 4.612768529936304 1.3834448286053693
0.007967482116596591 5.622376943073082 -0.2646029552083453
0.9049086167245864 5.457105018699178 1.8337380371004433
0.011833020954577278 3.5999891120035743 -0.05181353199552041
0.0929065818957788 4.804376050961047 -0.983331696431043
0.05611913297585219 1.0289034897672322 -0.4354211907805927
0.18431709862308865 1.485129161311549 1.1585148596228736
0.8292928501296067 5.112722643655624 0.3119359541187273
0.8290618531121499 2.075123690859335 0.05179705016544711
0.27364695647336174 4.526780228614172 -0.856795670996443
0.37226801852222025 2.1673576114760946 0.5868779005576872
0.15450529824835102 1.060065838153677 -1.4604268620401346
0.9090401920466388 4.952040759023578 -0.22647953584954802
0.03209710315477882 5.797790962708124 1.7199605097824324
0.721158057181341 3.1770133741355604 2.2620725991700024
0.9509846266204849 4.1768292233435815 2.6233668612624426
0.5284556613942667 3.0979286723265673 0.7778768338341773
0.8851741705183271 3.684639940451192 1.3160317393290226
0.6661066924083177 1.2827876353982848 -1.308656426800682
0.1276643636901004 4.1369730932273825 1.0357113264516014
0.7156907471685541 2.4703859194416995 1.3457873134304337
0.18069329102314152 4.6844369885704245 -0.7916892209693498
0.11509658238753773 1.5481654364192048 0.8686234501655131
0.251298951242477 2.447275101496255 1.2449050463055285
0.11101535231887671 5.311594740865301 1.5495535290019955
0.9868986505293057 5.916137287006466 1.436329199086659
0.7525186808797264 2.3339207739682775 1.4654166498533627
0.3191076822363279 4.254186912734336 1.10119035562108
0.005861670655784135 2.5093543472211546 1.3653393658011743
0.16845013301062717 2.8216234542130794 0.14905698287095304
0.7399045829609313 5.991408940360804 0.9968673102562928
0.026838214919971747 2.801903485799236 0.21419486884457783
0.45558356071906436 3.064402939964954 0.006833105660876804
0.10219865453868966 2.6639959615213478 1.3676837978674101
0.9919173249581379 1.1652666505035354 1.3737507272300011
0.8321155218333618 3.7413270394014138 2.717851390341235
0.7551997443314804 5.475852319871919 2.361692941500217
0.09740513560317021 3.6358366807758244 1.7411284681215342
0.1564512994305546 5.957312164816263 1.3019027416895455
0.2169118243449172 5.113893651710828 1.5735263841357718
0.593189184191736 2.043988964789622 1.1389939320566174
0.21322881101818486 3.670150057481467 0.933439774104282
0.13582828402274016 3.002578411905474 1.332545454355162
0.09288397354696011 4.746547239711071 -0.48669353360390977
0.3156422315505849 2.150946257702446 1.0193019546181668
0.7406442443556434 3.03328471645127 1.2533394492793755
0.06647839881428319 3.104651409349192 1.0756573309325312
0.8347504441890189 1.9300147283271136 -1.021013970875911
0.49298583281144637 4.884463831931997 2.4439654222573894
0.48544850601643735 5.969863581361576 1.8899368584922756
0.051570566511678906 2.9259046557322033 -0.3250156490307554
0.6623726185516323 3.864179035090857 1.4503180509809694
0.1039778022885493 4.841580185615657 0.12153828544616008
0.9006039539287858 4.794975139945445 1.4512509243248202
0.48244203517083206 2.696787851370977 0.21560936901279149
0.15554084675786556 3.4771608871544277 1.6372130289594709
0.3356431061975952 3.4261991900509203 0.4780910924478409
0.12134941027415924 2.0876981575374365 -0.8976541507618896
0.9332524726642611 4.295658933016472 -1.4769604801311615
0.7624023207008945 1.6202415437759559 0.5798804331303642
0.6758241197936201 2.7624981322781026 0.6650039671726662
0.04184922409289965 1.1677373643228215 2.347530212408198
0.19614896415096855 4.85126202148117 -0.27381672058077466
0.07287423320110864 2.12587787681395 0.4625130101137529
0.9729440042228421 5.791661549748678 1.6730581675840226
0.3535702672425395 5.9138763198294955 1.4007311487339216
0.49224130909187075 2.6086641255541645 1.5019809105930344
0.3468925310029173 3.2898807390218323 1.483963293012018
0.8613999852110028 3.137431543088732 0.019351977452473523
0.09836054444833298 2.164427238643865 1.029072811383386
0.520052500324859 1.2852238642070182 -0.7276985751472529
0.7497629535626779 2.997937503927518 1.721432835939549
0.8029506172762348 5.596362956032755 0.11551623308717268
0.9018809130001729 1.3211557953516468 0.5385556897672727
0.23475204545857153 4.539288696196596 0.9065941755606239
0.45889353317207554 3.8237589575849142 0.1440384544009352
0.2401423026003145 3.3818472102087176 0.9948038434822496
0.20863731412803874 5.5563084693825555 2.1299534071137276
0.7559124864079686 4.141310438447928 1.344214361202165
0.07796107612701453 4.216433864282614 0.035320358807531024
0.16719393369630675 3.489748410229646 -0.1017158805727171
0.8698119519393489 4.037877922681947 0.44428188282714226
0.5197990167459821 3.9462877397888483 1.686082234505387
0.762488877714788 4.32604852687415 1.2102739760817114
0.8063179346535102 3.5213574964708076 2.101874218532086
0.6708371131629788 4.145471739850704 1.568985935424251
0.8083838961078121 5.0634217422757795 0.716228432113696
0.4919470993732428 4.766999859194922 -0.2809084336621819
0.31041461079887905 1.0184537964192444 0.8583466134423946
0.50595476735492 4.860048875275709 -1.5632782439091177
0.904480089244959 2.194318432579366 2.5047153701571463
0.6140225665366226 2.5156473158734176 1.23423735997343
0.8560182708908463 2.557952146786509 1.0534496560951838
0.8558880104838126 2.149500386440303 1.521103654007462
0.8376680000356338 2.4896433087119982 0.9042608629890438
0.7654502871607429 5.963652647114994 0.09867269047883465
0.2865521918599212 3.37835441417071 2.1637376970707836
0.09089919287486964 5.867165281066694 -0.8158757464335624
0.2298240961037403 4.6558285863975994 1.9497442637428337
0.7867224476724173 2.4466174134360066 1.4996559068349589
0.1355300758180381 2.114582518451402 1.4894227741619706
0.41582148790554196 5.154630904213421 0.3077433528103261
0.21086200274097633 3.438095991016018 -0.49302761880375934
0.9409578492202958 3.1306135163901327 -0.03531981551124752
0.30980667209571044 2.550673799974177 0.8637336891787379
0.7083361229171253 5.099024788371338 0.7578728402772519
0.8397424823315442 5.733969789764851 1.7757242647521814
0.8070382799158337 3.776144890227679 1.5820848331461934
0.06454303680702414 3.7149440844544563 1.7253900766509156
0.888571785626451 1.9436485007751132 -1.4318835194702635
0.2356359889421557 3.4590746947905644 0.33853323127231627
0.792768908875552 5.118208488349126 1.0439013988575632
0.09507457451922702 1.9086715943790322 0.6005655768758459
0.5939796421602814 5.110431287334883 1.2678914908215901
0.5851627772818314 5.817987379819005 0.8619597814019861
0.9651665946716633 4.3379992868524635 1.8621109099919022
0.8717064458965713 1.8619697469623555 1.8708857689385392
0.9705124924145232 5.497382586280734 0.9880473738103566
0.3968668135384542 5.407256414616803 0.2082294523749184
0.6199320974842704 1.8784656460419447 2.239527452932088
0.8743778237810974 4.071208179029801 1.2904940022463942
0.8348702554421094 3.0112668565694696 0.2201031563830118
0.15231456206365523 1.3710696758885765 -0.7813676790344641
0.8207605197615423 1.9708746921386708 1.6298848674282462
0.022792931483299972 3.2983462560065506 1.84438761458959
0.6227081179837402 1.7364500804402239 -1.4867708874468002
0.060986694064864067 2.536599245326334 0.9957919731220473
0.19666131965649358 1.1184354343031107 0.7820601331996244
0.6053340659088827 4.8329144026941755 1.126965454975836
0.6217121617183 3.2023774786802246 -1.5667366259125086
0.40888641896152356 1.7849239747235135 -0.24929020159645843
0.5018343977187469 2.476448559346508 1.4243119647069666
0.06897727787218641 1.7880409010487954 2.462654030607336
0.8238396660990362 4.1216490099537655 -0.012160099040090883
0.6524022454186931 1.8071494659518144 0.26265813124559584
0.11298193166675549 1.6686747338824448 1.038111081134622
0.307017426967786 4.761397799431325 1.3126283216191164
0.10690958819394547 3.153700623576084 1.6839489478652956
0.7703812495120005 2.203241617584168 0.193597420264708
0.8608694868550056 4.1595165498518885 -0.8793343519520607
0.9901482935310384 5.284654663904698 0.384905444317285
0.6478876888718104 2.1579281694025907 1.6438229298502967
0.8647158127830601 5.168315602919554 1.445338858388126
0.062297000236951505 2.2938904783857463 0.8374036720603968
0.9065448983324387 4.3643746877743945 1.382150236450705
0.18213312783499136 4.172769794354963 2.1255342716454786
0.7440521923683086 1.5959094781845913 0.08672795392453925
0.33058768738617084 5.936693152505734 -1.391158978075809
0.993550398908563 5.472118134769686 -0.02271844953942559
0.8530579701504015 5.459415811369478 2.532644631799606
0.24960398201943335 1.1545848566537138 -0.4328489690306552
0.2175338852601757 1.7538287155333738 0.9987123224684846
0.20628995975594033 4.9323738154302195 -0.8019713706445506
0.10273267432529216 4.930843769946536 0.32433957493844595
0.4519651815420221 4.69508730213546 -0.3436030658844478
0.5991424696325508 5.826509726251228 2.195949797440291
0.32256674400625696 1.2374206973966106 0.8390735312630515
0.9679655094520002 4.2419145058312635 2.0338291655931915
0.36074673988396966 5.504734941641136 1.44352690902451
0.5986236985584252 1.1414424687647347 1.7804149667355285
0.08202737291156484 2.586834333217541 1.8705166170861578
0.3968536711663292 3.6182255424546454 0.9362523682682556
0.8299947759263067 2.2764298022066507 1.1899179138688711
0.5269702318835592 3.0276450284160923 2.0776587649444425
0.9887278490351884 1.0495233718315324 -0.07398424119476421
0.6158337389846299 3.8737348750206624 -0.40750618595283195
0.905513976567715 5.446356895921396 1.8153804512252916
0.9396185495640168 2.641214819669038 2.1811430984621714
